Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 15 | 2026-04-05 - 2026-04-11 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"11x14 wood picture frames","215","264","5509","7","0.13","126","47.73","1","0.79","12.99","20.99","5","87","17","38","14.39","1","2.63","9.99","20.99","3","29","5","12","4.55","0","0.0","9.99",,"1","9","2","2026-04-11"
"5x7 picture frame","96","37167","948636","245","0.03","15359","41.32","5","0.03","9.99","14.99","2306","8988","2599","7323","19.7","1","0.01","8.99","17.99","1305","4334","1109","3447","9.27","0","0.0","8.99",,"726","2111","454","2026-04-11"
"glass frame","613","1206","31535","29","0.09","323","26.78","1","0.31","18.98","16.99","24","167","67","80","6.63","0","0.0","16.19",,"7","43","15","13","1.08","0","0.0","16.19",,"3","6","4","2026-04-11"
"natural oak 24 x 36 large picture frame with mat 20 by 30 rounded edge","925","3","99","8","8.08","2","66.67","1","50.0","56.93","76.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"photo frame 10x8 1/2","922","12","242","8","3.31","7","58.33","1","14.29","15.98","19.99","3","2","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"warm walnut 34x30 frame","790","15","332","13","3.92","35","233.33","1","2.86","89.99","83.99","0","10","2","1","6.67","0","0.0","115.65",,"0","0","0","1","6.67","0","0.0","115.65",,"0","0","0","2026-04-11"
"real wood floating shelves","371","473","13465","128","0.95","234","49.47","1","0.43","65.99","114.99","4","69","80","11","2.33","0","0.0","79.99",,"0","4","0","2","0.42","0","0.0","35.99",,"0","1","0","2026-04-11"
"5x7 matted picture frame","546","725","20052","79","0.39","302","41.66","0","0.0","16.14",,"53","146","80","107","14.76","0","0.0","15.99",,"19","54","25","42","5.79","0","0.0","9.99",,"11","21","8","2026-04-11"
"projector shelf black","250","39","1220","4","0.33","12","30.77","1","8.33","17.99","26.99","0","2","6","3","7.69","1","33.33","16.99","26.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-11"
"wood shelves for wall, flat edge 36""w x 9.2""d","622","34","675","27","4.0","18","52.94","1","5.56","49.99","112.99","0","5","10","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"12x16 real walnut wood frame thin","959","8","177","8","4.52","7","87.5","1","14.29","35.99","26.99","0","0","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"ikea frame marietorp","565","2","41","2","4.88","12","600.0","2","16.67","37.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"white wall shelves","574","2536","63486","73","0.11","1030","40.62","0","0.0","25.99",,"154","453","190","267","10.53","0","0.0","25.99",,"30","122","58","47","1.85","0","0.0","24.98",,"10","20","11","2026-04-11"
"22x28 floating frame for canvas","994","14","295","7","2.37","6","42.86","1","16.67","76.99","64.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"cuadros para fotos de pared","437","1071","23881","42","0.18","351","32.77","2","0.57","22.99","21.99","49","130","27","52","4.86","0","0.0","22.99",,"13","19","6","6","0.56","0","0.0","19.99",,"0","2","1","2026-04-11"
"wall shelves 8"" wide","218","3","66","6","9.09","3","100.0","1","33.33","19.99","24.99","0","0","3","2","66.67","1","50.0","19.99","24.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-11"
"wall shelves for laundry room 8 inch depth","949","2","40","8","20.0","1","50.0","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"18x24 frame rounded corners","99","27","796","38","4.77","14","51.85","3","21.43","55.99","49.99","0","2","5","3","11.11","2","66.67","49.99","49.99","0","1","2","1","3.7","0","0.0","63.64",,"0","0","1","2026-04-11"
"floating wall shelf","350","1772","51467","106","0.21","594","33.52","3","0.51","23.99","48.99","88","260","117","70","3.95","0","0.0","22.9",,"8","29","16","13","0.73","0","0.0","22.9",,"1","7","3","2026-04-11"
"48 inch live edge floating shelves, 8 inch deep solid elm wood wall shelf, heavy-duty wall mounted shelf with invisible brackets for living room, bathroom, kitchen, set of 1, walnut color","55","1","20","4","20.0","1","100.0","1","100.0","93.11","93.11","0","0","0","1","100.0","1","100.0","93.11","93.11","0","0","0","1","100.0","1","100.0","93.11","93.11","0","0","0","2026-04-11"
"deep wall shelf","958","263","7723","45","0.58","115","43.73","0","0.0","29.99",,"14","60","23","14","5.32","0","0.0","25.99",,"1","9","2","2","0.76","0","0.0","16.71",,"0","1","1","2026-04-11"
"1ft wall shelf","961","8","144","8","5.56","5","62.5","1","20.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"picture frames 30x40","210","80","1920","7","0.36","31","38.75","1","3.23","46.99","96.99","2","11","10","10","12.5","1","10.0","17.99","96.99","2","3","3","4","5.0","0","0.0","7.99",,"1","0","2","2026-04-11"
"hanging bookshelf","672","2834","67133","58","0.09","933","32.92","0","0.0","27.99",,"70","422","203","182","6.42","0","0.0","27.09",,"15","86","37","23","0.81","0","0.0","27.99",,"4","12","1","2026-04-11"
"shelves","97","140764","3527328","457","0.01","40021","28.43","6","0.01","35.98","24.99","4951","12757","6578","8164","5.8","0","0.0","29.99",,"1106","2675","1366","1341","0.95","0","0.0","29.99",,"309","542","189","2026-04-11"
"small book shelf for small spaces","757","818","24624","52","0.21","287","35.09","0","0.0","32.99",,"17","103","52","58","7.09","0","0.0","29.99",,"7","23","10","16","1.96","0","0.0","29.99",,"1","8","1","2026-04-11"
"white book shelf boys room","297","1","22","2","9.09","1","100.0","1","100.0","51.99","51.99","0","0","1","1","100.0","1","100.0","51.99","51.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"6x8 frame","112","1336","41105","132","0.32","569","42.59","3","0.53","9.99","16.99","33","303","150","240","17.96","1","0.42","8.99","16.99","23","138","58","109","8.16","0","0.0","8.99",,"12","68","23","2026-04-11"
"picture frame 8x10","615","2039","64366","28","0.04","729","35.75","1","0.14","9.99","18.99","172","385","92","313","15.35","0","0.0","8.49",,"73","161","37","153","7.5","0","0.0","8.03",,"40","81","14","2026-04-11"
"wooden shelves","523","2833","79505","45","0.06","763","26.93","1","0.13","37.99","24.99","55","224","158","150","5.29","0","0.0","29.99",,"20","53","24","16","0.56","0","0.0","27.82",,"3","10","2","2026-04-11"
"8x10 frame with 5x7 mat","162","294","7363","28","0.38","125","42.52","1","0.8","15.29","18.99","19","61","30","41","13.95","1","2.44","11.89","18.99","6","18","15","18","6.12","0","0.0","11.89",,"2","8","7","2026-04-11"
"wood picture frames","364","2112","60196","181","0.3","677","32.05","0","0.0","21.99",,"53","323","135","174","8.24","0","0.0","20.69",,"15","87","31","27","1.28","0","0.0","9.99",,"8","11","6","2026-04-11"
"white floating shelves for wall","422","2910","71350","122","0.17","1387","47.66","0","0.0","25.99",,"258","634","274","367","12.61","0","0.0","24.98",,"68","167","69","70","2.41","0","0.0","22.99",,"20","38","8","2026-04-11"
"30x24 inch frame","75","22","702","2","0.28","11","50.0","1","9.09","34.89","73.99","0","3","4","4","18.18","1","25.0","37.99","73.99","0","2","2","2","9.09","1","50.0","37.99","73.99","0","1","1","2026-04-11"
"kitchen shelves","649","8795","218348","23","0.01","3003","34.14","1","0.03","47.99","48.99","283","966","602","569","6.47","0","0.0","44.98",,"55","182","108","73","0.83","0","0.0","37.99",,"10","27","16","2026-04-11"
"2 foot wood shelves","268","9","153","2","1.31","2","22.22","1","50.0","39.82","89.99","0","1","1","1","11.11","1","100.0","89.99","89.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"floating shelf brackets for 12” deep shelves","131","21","430","48","11.16","12","57.14","2","16.67","28.37","26.99","0","9","2","5","23.81","1","20.0","26.99","26.99","0","4","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"11x14 matted for 16x20 frame","784","233","6627","13","0.2","80","34.33","1","1.25","26.99","20.99","6","35","22","29","12.45","0","0.0","24.29",,"4","13","7","9","3.86","0","0.0","20.99",,"2","4","1","2026-04-11"
"16 x 22 picture frame","298","115","3119","2","0.06","62","53.91","1","1.61","23.99","45.99","1","21","17","29","25.22","1","3.45","23.99","45.99","1","8","9","13","11.3","0","0.0","23.99",,"1","3","4","2026-04-11"
"microwave shelf for wall","688","39","1042","19","1.82","21","53.85","1","4.76","42.99","28.99","0","3","4","2","5.13","0","0.0","39.99",,"0","0","2","1","2.56","0","0.0","42.99",,"0","0","1","2026-04-11"
"floating shelf 36 inch","401","255","6459","97","1.5","123","48.24","1","0.81","46.97","114.99","5","34","55","10","3.92","0","0.0","46.97",,"0","5","2","4","1.57","0","0.0","38.69",,"0","1","1","2026-04-11"
"12x16 frame","498","13950","325642","86","0.03","6482","46.47","0","0.0","9.99",,"1220","3172","1119","3308","23.71","0","0.0","9.79",,"721","1654","505","1327","9.51","0","0.0","8.99",,"339","711","172","2026-04-11"
"bathroom wall shelves","442","4100","105144","40","0.04","1629","39.73","2","0.12","23.95","24.99","217","781","342","369","9.0","0","0.0","22.99",,"55","191","60","61","1.49","0","0.0","19.99",,"10","32","14","2026-04-11"
"wood oak frame with stand 5x7","527","4","88","8","9.09","4","100.0","2","50.0","7.99","14.99","0","3","1","1","25.0","0","0.0","5.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"farm house white shelves with farm style swirly brackets","296","2","39","2","5.13","2","100.0","1","50.0","27.99","48.99","0","0","0","2","100.0","1","50.0","27.99","48.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"solid wood floating shelves","345","743","19319","87","0.45","373","50.2","4","1.07","66.49","131.99","7","105","147","35","4.71","0","0.0","65.99",,"1","8","14","4","0.54","0","0.0","65.99",,"0","2","2","2026-04-11"
"wood floating shelves for wall","694","264","7274","56","0.77","92","34.85","0","0.0","29.99",,"17","33","19","10","3.79","0","0.0","26.99",,"1","4","4","1","0.38","0","0.0","46.97",,"0","0","1","2026-04-11"
"large floating shelf","32","513","13629","25","0.18","171","33.33","1","0.58","59.99","24.99","5","66","38","26","5.07","1","3.85","59.99","24.99","1","8","5","4","0.78","1","25.0","24.99","24.99","1","2","1","2026-04-11"
"mats for pictures","79","80","2419","1","0.04","12","15.0","1","8.33","16.99","24.99","1","7","0","3","3.75","1","33.33","24.99","24.99","1","2","0","1","1.25","1","100.0","24.99","24.99","0","1","0","2026-04-11"
"shelves with rail front","952","17","376","8","2.13","12","70.59","1","8.33","25.97","24.99","1","7","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"small floating shelves for wall","573","666","17428","37","0.21","312","46.85","1","0.32","19.99","25.99","37","174","53","48","7.21","0","0.0","13.99",,"4","31","5","9","1.35","0","0.0","12.82",,"1","7","1","2026-04-11"
"11x14 mat opening","908","22","847","9","1.06","12","54.55","1","8.33","20.88","24.99","0","10","0","1","4.55","0","0.0","20.88",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"wall shelves 25 inches tall","817","6","132","12","9.09","5","83.33","1","20.0","44.97","51.99","0","3","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"small shelves for bathroom","358","519","14850","12","0.08","207","39.88","5","2.42","20.99","24.99","58","65","38","37","7.13","0","0.0","19.79",,"12","17","6","11","2.12","0","0.0","16.82",,"4","4","2","2026-04-11"
"wall adhesive shelf","984","78","2231","7","0.31","20","25.64","1","5.0","16.88","24.99","2","11","0","1","1.28","0","0.0","9.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"floating shelves wood","431","1290","35249","80","0.23","529","41.01","1","0.19","34.99","114.99","46","206","119","72","5.58","0","0.0","29.99",,"8","35","15","14","1.09","0","0.0","29.97",,"3","6","3","2026-04-11"
"laundry room wall shelves","792","540","14309","13","0.09","199","36.85","1","0.5","35.99","24.99","29","75","39","37","6.85","0","0.0","37.04",,"6","16","9","2","0.37","0","0.0","38.99",,"1","1","0","2026-04-11"
"renter friendly wall shelves","596","286","7109","32","0.45","105","36.71","1","0.95","19.98","24.99","13","44","18","18","6.29","0","0.0","17.99",,"5","8","1","1","0.35","0","0.0","17.99",,"0","1","0","2026-04-11"
"white shelves","110","8977","215055","328","0.15","3467","38.62","5","0.14","30.99","41.99","397","1218","686","992","11.05","0","0.0","27.96",,"128","348","199","97","1.08","0","0.0","24.29",,"33","39","17","2026-04-11"
"27 x 40 poster frame matted 24 x 36","46","13","412","5","1.21","9","69.23","1","11.11","49.52","96.99","0","2","4","4","30.77","1","25.0","47.99","96.99","0","0","3","3","23.08","1","33.33","96.99","96.99","0","0","2","2026-04-11"
"8 inch shelf","741","285","7634","53","0.69","123","43.16","0","0.0","21.84",,"19","54","25","16","5.61","0","0.0","15.99",,"0","9","4","5","1.75","0","0.0","9.99",,"0","5","0","2026-04-11"
"solid wood shelf board","731","66","2147","53","2.47","17","25.76","0","0.0","40.0",,"0","1","3","1","1.52","0","0.0","86.0",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"vintage picture frames","163","6902","178848","26","0.01","2143","31.05","1","0.05","19.99","16.99","126","1030","514","633","9.17","1","0.16","19.99","16.99","41","320","158","47","0.68","0","0.0","14.99",,"6","28","9","2026-04-11"
"frame matted to 36x24","62","12","331","4","1.21","5","41.67","1","20.0","53.58","87.99","0","1","1","1","8.33","1","100.0","87.99","87.99","0","0","0","1","8.33","1","100.0","87.99","87.99","0","0","0","2026-04-11"
"vintage wood frame","421","147","3524","12","0.34","97","65.99","3","3.09","23.99","23.99","1","54","25","8","5.44","0","0.0","24.99",,"0","5","1","1","0.68","0","0.0","17.99",,"0","0","0","2026-04-11"
"11 x 14 frame","783","1379","46919","13","0.03","676","49.02","1","0.15","9.98","24.99","119","356","98","317","22.99","0","0.0","8.99",,"58","179","44","157","11.39","0","0.0","6.99",,"36","89","21","2026-04-11"
"11x14 oak frame","729","34","869","16","1.84","23","67.65","1","4.35","15.49","20.99","2","10","4","3","8.82","0","0.0","26.09",,"0","1","1","3","8.82","0","0.0","26.09",,"0","1","1","2026-04-11"
"long shelf for wall","563","1944","46546","76","0.16","690","35.49","0","0.0","46.99",,"52","187","216","96","4.94","0","0.0","45.99",,"10","21","31","6","0.31","0","0.0","20.99",,"4","1","0","2026-04-11"
"27 x 40 poster frame","517","735","19760","83","0.42","242","32.93","0","0.0","42.99",,"0","54","49","121","16.46","0","0.0","42.99",,"0","32","29","48","6.53","0","0.0","42.99",,"0","20","12","2026-04-11"
"8 x 10 picture frames with 6 x 8 mat","733","9","199","16","8.04","12","133.33","1","8.33","9.99","16.99","0","8","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"maple floating shelves 36 inch","315","2","44","1","2.27","2","100.0","1","50.0","112.99","114.99","0","0","0","1","50.0","1","100.0","114.99","114.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"8 inch deep white wall shelf w brackets","38","9","197","7","3.55","5","55.56","1","20.0","29.97","24.99","0","2","2","2","22.22","1","50.0","24.99","24.99","0","1","1","2","22.22","1","50.0","24.99","24.99","0","1","1","2026-04-11"
"frame 20 x 30 with glass","924","8","432","8","1.85","1","12.5","1","100.0","57.99","57.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"high quality white floating shelves with brackets","944","7","155","8","5.16","4","57.14","1","25.0","47.47","72.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"light wood floating shelves modern flat edge","41","2","66","6","9.09","2","100.0","1","50.0","98.25","112.99","0","0","0","1","50.0","1","100.0","112.99","112.99","0","0","0","1","50.0","1","100.0","107.32","107.32","0","0","0","2026-04-11"
"4x6 wood frame dimensional","309","1","21","1","4.76","1","100.0","1","100.0","14.99","14.99","0","0","1","1","100.0","1","100.0","14.99","14.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"28 x 38 frame with matting","928","10","221","8","3.62","5","50.0","1","20.0","83.99","83.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"iron brackets wooden shelves","242","5","102","4","3.92","3","60.0","1","33.33","31.99","48.99","0","0","0","3","60.0","1","33.33","31.99","48.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"modern 5x7 picture frame","493","72","1793","13","0.73","23","31.94","2","8.7","17.99","14.99","1","11","7","3","4.17","0","0.0","13.94",,"1","2","0","1","1.39","0","0.0","13.94",,"0","1","0","2026-04-11"
"24x30 frame with glass","29","55","1723","36","2.09","28","50.91","1","3.57","67.49","73.99","0","7","9","6","10.91","1","16.67","69.99","73.99","0","1","5","2","3.64","1","50.0","66.59","66.59","0","0","2","2026-04-11"
"9in deep wall shelving","236","5","110","5","4.55","5","100.0","1","20.0","29.99","24.99","2","3","0","3","60.0","1","33.33","24.99","24.99","1","2","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"wall shelf 12 inch deep","652","82","2083","60","2.88","29","35.37","0","0.0","32.56",,"1","15","6","5","6.1","0","0.0","39.97",,"0","4","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"poster frame 27x40","892","486","15147","46","0.3","152","31.28","0","0.0","47.99",,"0","32","26","56","11.52","0","0.0","47.99",,"0","17","6","24","4.94","0","0.0","47.99",,"0","10","3","2026-04-11"
"20x30 frame","614","8224","202164","29","0.01","3024","36.77","1","0.03","34.99","57.99","29","890","1112","1210","14.71","0","0.0","32.99",,"10","385","455","372","4.52","0","0.0","31.99",,"7","150","134","2026-04-11"
"12"" shelves","761","61","1702","15","0.88","18","29.51","1","5.56","28.99","24.99","1","7","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"small floating wooden wall mounted shelves","200","10","205","9","4.39","4","40.0","1","25.0","24.99","24.99","0","2","2","2","20.0","1","50.0","19.98","24.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"heavy duty floating book shelves","969","9","195","7","3.59","5","55.56","1","20.0","65.99","59.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"walnut frame 12x16","64","4","88","3","3.41","3","75.0","1","33.33","9.99","26.99","0","2","1","3","75.0","1","33.33","9.99","26.99","0","2","1","2","50.0","1","50.0","9.99","26.99","0","1","1","2026-04-11"
"frame matted to 8.5 x 11","856","148","3922","11","0.28","88","59.46","1","1.14","15.98","25.99","15","42","21","22","14.86","0","0.0","12.59",,"6","10","4","5","3.38","0","0.0","15.98",,"2","2","1","2026-04-11"
