Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 17 | 2026-04-19 - 2026-04-25 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"thick blond colored 16x24 inch frame","928","5","107","3","2.8","4","80.0","1","25.0","45.99","45.99","0","4","0","1","20.0","0","0.0","57.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood floating shelf","232","1221","33194","155","0.47","508","41.61","1","0.2","35.99","24.99","31","180","138","66","5.41","0","0.0","39.82",,"4","22","20","17","1.39","0","0.0","29.99",,"3","5","3","2026-04-25"
"shelf 12 inches deep","522","40","1108","13","1.17","64","160.0","1","1.56","38.94","26.99","0","7","3","1","2.5","0","0.0","32.31",,"0","0","0","1","2.5","0","0.0","32.31",,"0","0","0","2026-04-25"
"wood frame","394","2516","73263","65","0.09","714","28.38","0","0.0","18.99",,"91","338","153","140","5.56","0","0.0","16.66",,"22","73","26","35","1.39","0","0.0","11.96",,"7","23","3","2026-04-25"
"repisas para pared","757","3341","74605","42","0.06","1153","34.51","0","0.0","23.97",,"144","365","144","148","4.43","0","0.0","20.8",,"28","53","18","25","0.75","0","0.0","19.99",,"8","14","3","2026-04-25"
"15x23 frames","791","28","570","4","0.7","6","21.43","1","16.67","24.99","24.99","0","2","2","1","3.57","0","0.0","31.04",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8x10 picture frame with mat 11x14","614","166","4022","9","0.22","85","51.2","1","1.18","19.99","20.99","14","39","17","30","18.07","0","0.0","13.99",,"10","18","2","16","9.64","0","0.0","11.99",,"4","10","2","2026-04-25"
"bead edge photo frame","862","3","99","3","3.03","3","100.0","1","33.33","24.99","24.99","0","0","2","1","33.33","0","0.0","24.79",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"no drill wood shelve","913","3","66","3","4.55","2","66.67","1","50.0","65.99","89.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"minimalist picture frame 22x28","955","1","33","2","6.06","4","400.0","1","25.0","56.99","64.99","1","0","1","1","100.0","0","0.0","57.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"small bookshelf for wall","675","84","2019","7","0.35","31","36.9","1","3.23","22.09","26.99","3","14","9","9","10.71","0","0.0","17.99",,"1","6","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood shelves 12 inches deep organize","653","4","89","7","7.87","2","50.0","1","50.0","26.18","26.18","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8x10 collage picture frames easel back","58","5","144","2","1.39","12","240.0","2","16.67","19.54","17.99","0","8","1","4","80.0","2","50.0","17.99","17.99","0","2","0","1","20.0","0","0.0","25.99",,"0","0","0","2026-04-25"
"bathroom storage","346","83634","2023570","3","0.0","26003","31.09","2","0.01","34.19","50.99","3634","8581","3974","7578","9.06","0","0.0","29.97",,"1379","2822","1137","781","0.93","0","0.0","20.69",,"276","328","71","2026-04-25"
"live edge wall shelf","426","61","1681","22","1.31","17","27.87","1","5.88","42.3","94.99","0","7","6","4","6.56","0","0.0","20.79",,"0","2","1","1","1.64","0","0.0","41.99",,"0","0","0","2026-04-25"
"thick shelves for wall","970","30","745","2","0.27","12","40.0","1","8.33","25.49","24.99","1","2","6","3","10.0","0","0.0","27.99",,"0","1","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"8x24 black shelf heavy duty","33","3","54","3","5.56","1","33.33","1","100.0","44.99","44.99","0","1","0","1","33.33","1","100.0","44.99","44.99","0","1","0","1","33.33","1","100.0","40.49","40.49","0","1","0","2026-04-25"
"12in deep shelf","103","24","521","20","3.84","10","41.67","1","10.0","27.99","26.99","0","3","3","1","4.17","1","100.0","26.99","26.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelves 8 inches wide","516","41","1047","13","1.24","20","48.78","1","5.0","25.99","25.99","5","8","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8x10 picture frame dark wood","117","104","2403","9","0.37","51","49.04","1","1.96","16.99","17.99","6","19","18","18","17.31","1","5.56","15.99","17.99","4","7","4","6","5.77","0","0.0","6.99",,"1","2","1","2026-04-25"
"solid elm wood floating shelf 24”","472","17","376","16","4.26","21","123.53","1","4.76","89.99","94.99","0","7","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelves white 60”","47","12","254","1","0.39","6","50.0","1","16.67","64.99","72.99","0","0","2","1","8.33","1","100.0","72.99","72.99","0","0","1","1","8.33","1","100.0","72.99","72.99","0","0","1","2026-04-25"
"31x20 wood frame","198","1","22","1","4.55","1","100.0","1","100.0","83.99","83.99","0","0","1","1","100.0","1","100.0","83.99","83.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"wooden frames 22x28","173","5","107","2","1.87","5","100.0","1","20.0","61.99","64.99","0","1","3","3","60.0","1","33.33","64.99","64.99","0","0","3","1","20.0","0","0.0","61.99",,"0","0","1","2026-04-25"
"wall mounted heavy duty shelves","872","11","326","3","0.92","7","63.64","1","14.29","50.99","24.99","0","1","2","1","9.09","0","0.0","50.99",,"0","0","0","1","9.09","0","0.0","50.99",,"0","0","0","2026-04-25"
"wood wall mounted shelf with brackets 12” depth","536","7","143","12","8.39","8","114.29","1","12.5","28.37","26.99","0","7","1","2","28.57","0","0.0","28.37",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8inch deep floating shelves","897","12","283","3","1.06","13","108.33","1","7.69","29.82","89.99","0","2","7","1","8.33","0","0.0","79.89",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"large picture frames with borders","731","4","81","6","7.41","2","50.0","1","50.0","49.99","81.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"5 ft floating shelf, 8 inches deep","499","5","300","14","4.67","3","60.0","1","33.33","39.99",,"0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"18 by 8 black shelf aluminum","833","2","42","4","9.52","2","100.0","1","50.0","44.99","44.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12in wide floating shelf for small hallway closet","715","7","141","6","4.26","4","57.14","1","25.0","16.99","26.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"photo frame 6x8","599","121","3351","9","0.27","53","43.8","1","1.89","9.59","16.99","8","34","5","27","22.31","0","0.0","9.88",,"3","17","3","11","9.09","0","0.0","8.99",,"2","7","1","2026-04-25"
"solid wood wall shelf","366","104","3105","35","1.13","35","33.65","1","2.86","65.99","78.99","0","9","8","2","1.92","0","0.0","42.95",,"0","2","0","1","0.96","0","0.0","65.99",,"0","1","0","2026-04-25"
"5' floating wood shelf with railing","734","6","130","6","4.62","2","33.33","1","50.0","25.64","131.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"solid wood floating shelves 24 inch","427","18","456","22","4.82","7","38.89","1","14.29","65.99","94.99","0","2","2","3","16.67","0","0.0","65.99",,"0","2","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"plant wall shelves wood","967","16","370","2","0.54","3","18.75","1","33.33","20.8","94.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"24 x 30 frame","256","748","21667","92","0.42","278","37.17","1","0.36","35.99","73.99","0","73","100","101","13.5","0","0.0","35.99",,"0","31","28","41","5.48","0","0.0","34.89",,"0","17","10","2026-04-25"
"oak frame","594","159","5224","46","0.88","45","28.3","0","0.0","14.99",,"4","23","9","9","5.66","0","0.0","14.38",,"1","6","1","3","1.89","0","0.0","14.99",,"1","1","1","2026-04-25"
"wide 11x14 natural wood frame with cream 8x10 matte","30","3","180","3","1.67","3","100.0","1","33.33","14.99","20.99","0","1","2","1","33.33","1","100.0","20.99","20.99","0","0","1","1","33.33","1","100.0","20.99","20.99","0","0","1","2026-04-25"
"8x10 picture frame no mat","491","53","1164","15","1.29","25","47.17","1","4.0","8.49","17.99","9","8","5","11","20.75","0","0.0","7.59",,"3","5","3","7","13.21","0","0.0","6.99",,"2","4","1","2026-04-25"
"wall shelves 12 inches deep","85","133","3582","56","1.56","69","51.88","1","1.45","32.99","26.99","5","41","9","7","5.26","1","14.29","27.99","26.99","1","3","1","2","1.5","0","0.0","27.49",,"1","1","0","2026-04-25"
"black shelf","74","4478","110825","122","0.11","1332","29.75","1","0.08","39.99","24.99","101","317","218","403","9.0","1","0.25","39.99","24.99","39","111","60","50","1.12","0","0.0","24.64",,"10","16","9","2026-04-25"
"wooden wall shelf","343","1607","41440","40","0.1","485","30.18","1","0.21","27.97","26.99","50","149","93","109","6.78","0","0.0","25.99",,"13","32","19","18","1.12","0","0.0","22.99",,"7","8","1","2026-04-25"
"oak 4 x 6 frame real wood","162","4","86","3","3.49","3","75.0","1","33.33","14.99","12.99","0","3","0","3","75.0","1","33.33","14.99","12.99","0","3","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"24 inch black floating shelf","943","50","1326","2","0.15","24","48.0","1","4.17","28.99","24.99","0","9","10","4","8.0","0","0.0","37.99",,"0","1","1","1","2.0","0","0.0","28.99",,"0","1","0","2026-04-25"
"12x 16 wooden frame thick","926","4","87","3","3.45","2","50.0","1","50.0","12.59","25.99","0","1","1","1","25.0","0","0.0","12.59",,"0","1","0","1","25.0","0","0.0","12.59",,"0","1","0","2026-04-25"
"book shelf wall mount","422","616","15698","23","0.15","181","29.38","1","0.55","29.97","26.99","26","75","39","43","6.98","0","0.0","35.99",,"7","21","9","3","0.49","0","0.0","31.27",,"0","1","2","2026-04-25"
"picture frame","559","24004","702627","48","0.01","5791","24.13","0","0.0","11.99",,"977","2679","931","1868","7.78","0","0.0","9.99",,"369","931","251","605","2.52","0","0.0","7.99",,"174","316","65","2026-04-25"
"18 x24 walnut frame","574","13","270","10","3.7","14","107.69","1","7.14","58.79","53.99","0","1","9","2","15.38","0","0.0","28.49",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"industrial floating shelves","490","203","5682","15","0.26","80","39.41","1","1.25","52.99","48.99","4","25","23","11","5.42","0","0.0","43.73",,"0","4","5","2","0.99","0","0.0","18.99",,"0","1","1","2026-04-25"
"12x48 floating shelf","709","16","339","6","1.77","11","68.75","1","9.09","76.99","78.99","0","5","1","2","12.5","0","0.0","63.64",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"oak picture frames","15","288","8506","45","0.53","92","31.94","1","1.09","26.56","21.99","10","46","24","25","8.68","1","4.0","23.96","21.99","1","13","7","4","1.39","1","25.0","21.99","21.99","0","4","0","2026-04-25"
"5x7 frame","393","5794","174043","28","0.02","2252","38.87","1","0.04","9.99","17.45","342","1338","380","1080","18.64","0","0.0","8.79",,"189","654","160","531","9.16","0","0.0","8.24",,"99","337","65","2026-04-25"
"墙上置物架","455","184","3854","18","0.47","84","45.65","1","1.19","22.99","51.99","3","39","35","7","3.8","0","0.0","20.99",,"1","4","2","1","0.54","0","0.0","14.49",,"0","1","0","2026-04-25"
"8"" wide 72"" long 2"" thick live edge slab finished","948","2","36","2","5.56","2","100.0","1","50.0","99.74","179.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"black wood floating shelf 48 width","794","4","240","4","1.67","4","100.0","1","25.0","71.99","72.99","0","0","3","2","50.0","0","0.0","56.97",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"12x8 shelves broad","324","9","453","8","1.77","10","111.11","2","20.0","22.69","26.99","0","4","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12x16 light oak frame with glass","131","5","110","5","4.55","5","100.0","1","20.0","25.99","25.99","0","4","1","2","40.0","1","50.0","24.99","25.99","0","2","0","1","20.0","0","0.0","24.99",,"0","1","0","2026-04-25"
"24x36 poster frame thick matte","800","3","67","4","5.97","2","66.67","1","50.0","81.99","81.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12 in depth shelf","328","11","271","7","2.58","7","63.64","2","28.57","63.99","63.99","0","2","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelf 5foot long solid wood","325","5","142","7","4.93","11","220.0","2","18.18","149.99","131.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelving under kitchen upper cabinet wall shelf","623","5","98","8","8.16","2","40.0","1","50.0","19.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelves for laundry room light wood","730","3","66","6","9.09","2","66.67","1","50.0","37.78","131.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood frame 8x10","311","340","9727","50","0.51","116","34.12","1","0.86","14.79","17.99","18","62","18","43","12.65","0","0.0","9.99",,"9","21","6","16","4.71","0","0.0","9.99",,"3","11","2","2026-04-25"
"12 in shelf","414","71","1585","24","1.51","47","66.2","1","2.13","17.89","26.99","0","25","16","10","14.08","0","0.0","15.99",,"0","3","5","4","5.63","0","0.0","22.99",,"0","1","3","2026-04-25"
"24 x 8 inch metal bathroom shelf","814","4","83","4","4.82","2","50.0","1","50.0","44.99","44.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"frame wall","710","188","4616","6","0.13","44","23.4","1","2.27","27.99","20.99","3","20","9","6","3.19","0","0.0","27.99",,"1","4","1","1","0.53","0","0.0","5.99",,"1","0","0","2026-04-25"
"picture frames","219","130151","3451696","185","0.01","31777","24.42","2","0.01","18.98","24.99","5060","14353","5227","10060","7.73","0","0.0","17.65",,"1903","4708","1618","2783","2.14","0","0.0","15.99",,"682","1468","384","2026-04-25"
"24x30 frame","230","1978","55601","199","0.36","763","38.57","0","0.0","35.99",,"4","203","283","265","13.4","0","0.0","35.2",,"1","73","102","105","5.31","0","0.0","34.99",,"1","42","36","2026-04-25"
"30x40in frame","877","13","276","3","1.09","7","53.85","1","14.29","55.79","24.99","0","1","3","1","7.69","0","0.0","69.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"rustic wood floating shelves","431","298","8007","22","0.27","126","42.28","1","0.79","38.99","131.99","11","33","48","20","6.71","0","0.0","28.49",,"2","7","7","5","1.68","0","0.0","18.99",,"0","3","1","2026-04-25"
"18x24 wood frame","443","846","23505","19","0.08","423","50.0","1","0.24","29.99","50.99","9","121","196","143","16.9","0","0.0","28.99",,"2","42","63","49","5.79","0","0.0","28.49",,"0","11","25","2026-04-25"
"deep wall shelves","260","505","14339","120","0.84","204","40.4","0","0.0","29.99",,"14","94","62","25","4.95","0","0.0","35.99",,"1","11","11","6","1.19","0","0.0","28.37",,"0","5","1","2026-04-25"
"floating book shelf wood","266","9","259","5","1.93","25","277.78","3","12.0","89.95","114.99","0","3","14","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8’ floating shelf","13","28","589","14","2.38","19","67.86","2","10.53","149.99","179.99","0","4","9","1","3.57","1","100.0","179.99","179.99","0","0","0","1","3.57","1","100.0","179.99","179.99","0","0","0","2026-04-25"
"200 lb capacity wall shelving","347","17","571","3","0.53","21","123.53","2","9.52","58.99","63.99","0","0","0","1","5.88","0","0.0","95.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
