Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 16 | 2026-04-12 - 2026-04-18 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"live edge wood floating shelves","302","94","2475","82","3.31","50","53.19","2","4.0","109.99","114.99","0","9","16","5","5.32","0","0.0","91.33",,"0","0","4","1","1.06","0","0.0","122.35",,"0","0","1","2026-04-18"
"white wall shelves 8 inches deep","644","8","185","14","7.57","3","37.5","1","33.33","22.99","24.99","0","3","0","1","12.5","0","0.0","19.99",,"0","1","0","1","12.5","0","0.0","19.99",,"0","1","0","2026-04-18"
"grey shelves","737","332","9549","47","0.49","102","30.72","0","0.0","34.07",,"3","41","22","26","7.83","0","0.0","33.97",,"1","11","4","7","2.11","0","0.0","33.97",,"0","3","0","2026-04-18"
"24 x 16 frame dark wood","222","3","64","3","4.69","3","100.0","1","33.33","34.99","45.99","0","1","2","3","100.0","1","33.33","34.99","45.99","0","1","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"18+x+24+frame+glass+natural+narrow","176","3","180","6","3.33","3","100.0","1","33.33","49.99","49.99","0","0","1","2","66.67","1","50.0","49.99","49.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"wooden floating shelf live exge","548","10","220","20","9.09","6","60.0","1","16.67","99.99","114.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating shelves rounded corners","789","24","571","9","1.58","6","25.0","1","16.67","34.99","89.99","0","4","1","1","4.17","0","0.0","34.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"repisa de 30 pulgadas x 28 de profundidad una sola","174","6","132","6","4.55","2","33.33","1","50.0","24.99","24.99","0","0","0","1","16.67","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood picture frame","460","624","18857","75","0.4","239","38.3","0","0.0","17.09",,"14","95","47","64","10.26","0","0.0","16.19",,"6","27","14","17","2.72","0","0.0","14.95",,"0","11","4","2026-04-18"
"8 inch shelf","361","215","6213","30","0.48","82","38.14","2","2.44","21.84","24.99","10","41","24","9","4.19","0","0.0","16.99",,"2","4","3","2","0.93","0","0.0","17.99",,"1","1","0","2026-04-18"
"8x10 smooth brown frame","731","12","267","10","3.75","11","91.67","1","9.09","22.99","22.99","0","0","0","5","41.67","0","0.0","24.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"rustic","943","1101","28903","6","0.02","253","22.98","1","0.4","23.99","27.99","11","67","54","103","9.36","0","0.0","19.44",,"5","24","25","3","0.27","0","0.0","7.99",,"1","1","0","2026-04-18"
"solid wood shelf board","848","52","1796","44","2.45","18","34.62","0","0.0","42.97",,"0","4","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"manly 5x7 frame","55","3","66","3","4.55","3","100.0","1","33.33","16.99","16.99","0","2","1","2","66.67","1","50.0","15.99","16.99","0","1","1","1","33.33","1","100.0","16.99","16.99","0","0","1","2026-04-18"
"wall shelving","103","3467","99834","81","0.08","1158","33.4","2","0.17","29.99","24.99","167","422","236","191","5.51","1","0.52","25.99","24.99","33","63","41","44","1.27","0","0.0","21.99",,"9","18","12","2026-04-18"
"walnut mid century 48 inch 7 inch deep slim floating shelf","425","4","88","8","9.09","4","100.0","2","50.0","57.99","97.99","0","0","4","1","25.0","0","0.0","57.99",,"0","0","1","1","25.0","0","0.0","57.99",,"0","0","1","2026-04-18"
"12x18 picture frame matted to","438","6","156","6","3.85","12","200.0","2","16.67","35.49","45.99","0","0","10","2","33.33","0","0.0","34.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"live edge 3 foot long shelf 10 inches wide","379","12","265","23","8.68","6","50.0","2","33.33","114.99","114.99","0","4","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"legal picture frames","672","16","763","12","1.57","4","25.0","1","25.0","18.99","24.99","0","0","0","1","6.25","0","0.0","19.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating shelves for wall 8 inch deep","285","105","2350","118","5.02","55","52.38","2","3.64","26.99","24.99","6","22","16","6","5.71","0","0.0","19.99",,"0","3","3","2","1.9","0","0.0","25.99",,"0","2","0","2026-04-18"
"picture frame glass real wood rounded corners","588","21","452","18","3.98","13","61.9","1","7.69","24.99","22.99","0","4","7","2","9.52","0","0.0","24.69",,"0","1","1","1","4.76","0","0.0","24.69",,"0","0","1","2026-04-18"
"8 1/2 x 11 picture frame","44","1606","49338","5","0.01","800","49.81","1","0.13","9.99","24.99","136","394","129","346","21.54","1","0.29","6.98","24.99","72","184","58","203","12.64","1","0.49","6.64","24.99","46","114","31","2026-04-18"
"fram ph3614","299","2404","37038","159","0.43","565","23.5","0","0.0","8.38",,"6","59","51","55","2.29","0","0.0","8.99",,"0","15","9","20","0.83","0","0.0","8.99",,"0","8","5","2026-04-18"
"marco para fotos 20x30","891","43","815","6","0.74","8","18.6","1","12.5","49.94","97701.1","0","1","0","2","4.65","0","0.0","42.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"7x9 picture frame","38","680","18723","8","0.04","306","45.0","1","0.33","9.79","16.99","4","145","73","134","19.71","1","0.75","7.99","16.99","1","64","37","58","8.53","1","1.72","7.49","16.99","0","27","17","2026-04-18"
"rustic grey floating shelf 10 inches wide","860","7","129","7","5.43","5","71.43","1","20.0","49.99","27.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"22x28 frame with mat classic wood","48","2","44","4","9.09","1","50.0","1","100.0","64.99","64.99","0","0","0","1","50.0","1","100.0","64.99","64.99","0","0","0","1","50.0","1","100.0","64.99","64.99","0","0","0","2026-04-18"
"live-edge bookshelf","253","1","33","1","3.03","7","700.0","1","14.29","99.74","114.99","0","2","3","3","300.0","1","33.33","99.99","114.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"shelves wooden wall","993","77","1657","5","0.3","31","40.26","1","3.23","26.99","28.99","4","11","7","5","6.49","0","0.0","25.99",,"1","2","2","2","2.6","0","0.0","24.99",,"1","0","1","2026-04-18"
"light wood 5x7 picture frame","54","12","281","3","1.07","7","58.33","1","14.29","17.99","17.99","0","4","2","2","16.67","1","50.0","17.99","17.99","0","2","0","1","8.33","1","100.0","17.99","17.99","0","1","0","2026-04-18"
"floating wood shelf for wall","381","35","1462","22","1.5","8","22.86","2","25.0","48.32","131.99","0","3","1","1","2.86","0","0.0","64.99",,"0","0","1","1","2.86","0","0.0","64.99",,"0","0","1","2026-04-18"
"live edge floating shelf","109","290","7713","260","3.37","123","42.41","3","2.44","89.99","131.99","0","32","29","11","3.79","0","0.0","79.99",,"0","5","2","2","0.69","0","0.0","79.99",,"0","1","1","2026-04-18"
"white shelf","106","8402","213290","352","0.17","2487","29.6","1","0.04","44.58","48.99","140","685","525","703","8.37","0","0.0","44.58",,"40","195","159","60","0.71","0","0.0","32.99",,"5","30","10","2026-04-18"
"floating shelves easy install deep","885","3","60","6","10.0","3","100.0","1","33.33","29.99","24.99","0","1","2","1","33.33","0","0.0","59.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall shelf rustic grey","318","14","311","26","8.36","12","85.71","3","25.0","28.99","27.99","0","1","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"solid wood live edge shelf 55 inches","874","2","44","6","13.64","1","50.0","1","100.0","131.99","131.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12x16 rounded frame","155","11","301","9","2.99","9","81.82","1","11.11","25.99","25.99","0","6","1","4","36.36","1","25.0","25.99","25.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"4x6 frame","16","3679","110564","77","0.07","1449","39.39","2","0.14","9.99","13.99","185","852","267","647","17.59","2","0.31","8.99","13.99","94","380","122","303","8.24","1","0.33","8.38","16.99","41","200","48","2026-04-18"
"laundry room shelves wall mounted","153","569","15183","10","0.07","207","36.38","1","0.48","35.99","63.99","6","91","52","36","6.33","1","2.78","35.99","63.99","1","13","9","3","0.53","0","0.0","48.99",,"0","2","1","2026-04-18"
"poster frame 24x36 matted bronze","449","4","88","4","4.55","6","150.0","2","33.33","82.99","83.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall mounted bookshelves","511","686","20588","62","0.3","237","34.55","0","0.0","31.99",,"16","96","72","34","4.96","0","0.0","38.97",,"1","12","13","2","0.29","0","0.0","42.07",,"0","0","1","2026-04-18"
"wood shelf","18","5739","154940","745","0.48","1605","27.97","8","0.5","32.99","89.99","147","533","291","229","3.99","1","0.44","29.99","94.99","22","82","41","28","0.49","0","0.0","22.97",,"3","16","3","2026-04-18"
"black floating shelves 66.5 long","968","10","200","5","2.5","9","90.0","1","11.11","73.15","72.99","0","0","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"6ft wall mounted shelf live edge","910","2","44","6","13.64","2","100.0","1","50.0","131.99","131.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"black floating shelves","421","6604","157611","83","0.05","2951","44.69","0","0.0","24.99",,"433","1247","694","741","11.22","0","0.0","23.99",,"114","320","166","149","2.26","0","0.0","23.99",,"34","71","27","2026-04-18"
"diploma wood beaded frames","239","2","40","1","2.5","1","50.0","1","100.0","20.99","20.99","0","0","0","1","50.0","1","100.0","20.99","20.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"36x12 black shelf with brackets","927","3","66","6","9.09","2","66.67","1","50.0","27.49","63.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"solid wood frame","480","109","2593","33","1.27","72","66.06","1","1.39","19.99","17.99","8","49","7","6","5.5","0","0.0","9.99",,"0","3","2","1","0.92","0","0.0","19.99",,"0","1","0","2026-04-18"
"18x24 frame with glass","687","110","3663","12","0.33","59","53.64","1","1.69","36.99","49.99","2","13","26","14","12.73","0","0.0","36.99",,"0","7","4","7","6.36","0","0.0","36.99",,"0","4","2","2026-04-18"
"16 x 24 metal frame","947","6","202","6","2.97","3","50.0","1","33.33","44.99","45.99","0","2","0","2","33.33","0","0.0","38.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"bookshelf for wall","433","490","13700","44","0.32","156","31.84","1","0.64","27.99","26.99","7","68","31","30","6.12","0","0.0","28.49",,"1","16","6","5","1.02","0","0.0","27.1",,"0","4","0","2026-04-18"
"wall shelves 12 inches deep","592","133","3596","54","1.5","70","52.63","0","0.0","35.99",,"8","31","18","10","7.52","0","0.0","34.82",,"2","3","3","2","1.5","0","0.0","33.99",,"0","0","2","2026-04-18"
"live edge floating shelf 48 inch","586","35","894","55","6.15","21","60.0","0","0.0","109.99",,"0","3","6","4","11.43","0","0.0","111.99",,"0","0","3","2","5.71","0","0.0","59.99",,"0","0","2","2026-04-18"
"24x36 poster frame","11","18658","450106","257","0.06","6897","36.97","6","0.09","42.64","81.99","51","1900","2228","2885","15.46","2","0.07","39.99","75.65","9","829","940","1008","5.4","1","0.1","39.97","75.65","4","339","347","2026-04-18"
"shelf grey","769","43","892","9","1.01","14","32.56","1","7.14","39.99","28.99","1","6","0","4","9.3","0","0.0","39.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"24x30 frame with mat for 10x13 picture","875","14","800","6","0.75","7","50.0","1","14.29","47.99","73.99","0","0","3","1","7.14","0","0.0","49.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"24x36 blonde frame with mat","916","6","132","6","4.55","5","83.33","1","20.0","43.99","26.99","0","0","1","2","33.33","0","0.0","42.99",,"0","0","0","1","16.67","0","0.0","82.99",,"0","0","0","2026-04-18"
"wooden frame","282","1381","38085","124","0.33","346","25.05","2","0.58","17.99","13.99","40","177","60","99","7.17","0","0.0","17.99",,"14","47","22","25","1.81","0","0.0","11.39",,"4","15","3","2026-04-18"
"live edge wood shelves","466","196","5667","74","1.31","68","34.69","0","0.0","65.99",,"6","17","12","8","4.08","0","0.0","45.98",,"2","0","1","2","1.02","0","0.0","44.99",,"0","0","0","2026-04-18"
"floating shelves 48 long","729","5","110","10","9.09","3","60.0","1","33.33","78.99","78.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall mounted solid wood shelves with brackets","692","11","280","12","4.29","4","36.36","1","25.0","89.99","114.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"decorative shelves","430","2246","58825","45","0.08","615","27.38","1","0.16","29.99","24.99","52","225","130","120","5.34","0","0.0","29.99",,"10","49","29","13","0.58","0","0.0","27.99",,"1","5","2","2026-04-18"
"72 inch floating shelf wood","802","68","1779","8","0.45","33","48.53","1","3.03","170.99","174.99","0","11","3","2","2.94","0","0.0","107.99",,"0","1","1","1","1.47","0","0.0","209.99",,"0","0","1","2026-04-18"
"12in deep wall shelf live edge","748","5","110","10","9.09","3","60.0","1","33.33","114.99","114.99","0","0","3","1","20.0","0","0.0","79.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"6x8 picture frame","558","4308","109716","56","0.05","1969","45.71","0","0.0","9.25",,"123","1065","466","871","20.22","0","0.0","8.23",,"71","514","184","407","9.45","0","0.0","7.98",,"42","267","65","2026-04-18"
"white shelf with metal pipes","432","8","168","8","4.76","2","25.0","2","100.0","51.99","51.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"small shelves for wall","884","1292","33946","43","0.13","505","39.09","0","0.0","15.99",,"81","250","83","150","11.61","0","0.0","15.99",,"26","66","26","30","2.32","0","0.0","13.99",,"6","18","3","2026-04-18"
"wall shelf 8 inch deep","530","30","758","23","3.03","19","63.33","1","5.26","24.99","24.99","7","8","3","6","20.0","0","0.0","20.79",,"2","1","2","1","3.33","0","0.0","20.79",,"0","0","1","2026-04-18"
"26x32 picture frames","772","9","199","9","4.52","6","66.67","1","16.67","39.55","27.99","0","0","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"big frame","778","344","9815","46","0.47","55","15.99","0","0.0","28.49",,"11","22","9","13","3.78","0","0.0","24.99",,"4","5","1","2","0.58","0","0.0","7.09",,"1","1","0","2026-04-18"
"wooden picture frames wall","42","22","436","5","1.15","6","27.27","1","16.67","17.99","16.99","0","0","5","1","4.55","1","100.0","16.99","16.99","0","0","1","1","4.55","1","100.0","16.99","16.99","0","0","1","2026-04-18"
"11x14 picture frame no mat","32","69","2052","16","0.78","30","43.48","1","3.33","13.49","20.99","2","19","8","10","14.49","1","10.0","8.54","20.99","0","7","3","2","2.9","1","50.0","20.99","20.99","0","0","2","2026-04-18"
"12 inch wide shelf","615","277","7695","52","0.68","105","37.91","0","0.0","35.99",,"5","39","22","15","5.42","0","0.0","29.99",,"1","10","2","3","1.08","0","0.0","22.99",,"0","3","0","2026-04-18"
"deep shelf","468","490","14299","36","0.25","168","34.29","1","0.6","44.98","24.99","5","51","36","17","3.47","0","0.0","39.99",,"0","8","1","3","0.61","0","0.0","27.99",,"0","2","1","2026-04-18"
"4 x 6 thin wood frame","899","5","290","6","2.07","4","80.0","1","25.0","13.99","13.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"repisa para pared de baño","246","22","454","1","0.22","23","104.55","1","4.35","20.99","44.99","0","12","3","5","22.73","1","20.0","16.99","44.99","0","2","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"picture frames 16x20 oak","190","4","81","5","6.17","3","75.0","1","33.33","38.99","38.99","0","1","1","3","75.0","1","33.33","38.99","38.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"picture frames wooden rounded","262","1","28","1","3.57","1","100.0","1","100.0","20.99","20.99","0","0","1","1","100.0","1","100.0","20.99","20.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"p8cture frame","247","24","488","1","0.2","12","50.0","1","8.33","11.99","26.99","0","7","4","9","37.5","1","11.11","9.99","26.99","0","6","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"22x28 frames","936","53","1724","6","0.35","21","39.62","1","4.76","45.98","64.99","1","3","6","9","16.98","0","0.0","34.19",,"0","2","4","1","1.89","0","0.0","30.95",,"0","1","0","2026-04-18"
"11x14 picture frame with glass","547","102","2520","20","0.79","78","76.47","1","1.28","16.32","27.99","17","38","11","19","18.63","0","0.0","15.49",,"8","7","3","11","10.78","0","0.0","15.49",,"5","6","0","2026-04-18"
"picture frame for 5x7 photo with mat","550","26","1145","20","1.75","18","69.23","1","5.56","9.99","17.99","1","6","11","3","11.54","0","0.0","9.99",,"0","3","0","1","3.85","0","0.0","5.69",,"0","1","0","2026-04-18"
"small floating shelves","339","1852","47024","46","0.1","866","46.76","2","0.23","18.68","24.99","98","449","159","132","7.13","0","0.0","15.99",,"18","65","27","28","1.51","0","0.0","12.82",,"5","17","3","2026-04-18"
"farmhouse shelf 16×12 grey","45","2","32","4","12.5","1","50.0","1","100.0","28.99","28.99","0","0","1","1","50.0","1","100.0","28.99","28.99","0","0","1","1","50.0","1","100.0","28.99","28.99","0","0","1","2026-04-18"
"wall decor","118","189227","4576450","44","0.0","48991","25.89","1","0.0","20.99","59.99","4261","18524","10369","14104","7.45","1","0.01","17.99","59.99","1516","5654","2821","795","0.42","0","0.0","12.99",,"140","392","141","2026-04-18"
"wall shelf wood","709","338","9933","11","0.11","123","36.39","1","0.81","28.49","27.99","12","56","26","20","5.92","0","0.0","26.99",,"4","10","1","4","1.18","0","0.0","23.99",,"1","1","0","2026-04-18"
"8x10 wooden picture frames dark brown","75","6","131","1","0.76","5","83.33","1","20.0","13.49","22.99","0","1","4","1","16.67","1","100.0","22.99","22.99","0","0","1","1","16.67","1","100.0","22.99","22.99","0","0","1","2026-04-18"
"peel and stick picture framing","622","39","841","15","1.78","8","20.51","1","12.5","32.0","83.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"basic white wood wall shelf","822","8","178","8","4.49","4","50.0","1","25.0","22.29","41.99","0","3","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"4x6 rustic picture frame","64","51","1729","2","0.12","21","41.18","1","4.76","12.57","16.99","0","19","2","11","21.57","1","9.09","16.89","16.99","0","10","1","3","5.88","1","33.33","7.99","16.99","0","3","0","2026-04-18"
"floating metal shelves for tv wall","455","3","180","3","1.67","2","66.67","2","100.0","24.99","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wooden picture frames","458","3299","93374","39","0.04","1040","31.52","1","0.1","20.74","20.99","72","500","224","363","11.0","0","0.0","18.99",,"27","179","76","59","1.79","0","0.0","18.95",,"4","39","10","2026-04-18"
