Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 14 | 2026-03-29 - 2026-04-04 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"wall shelf single","176","90","2162","5","0.23","38","42.22","1","2.63","14.82","26.99","6","15","10","6","6.67","1","16.67","14.82","26.99","0","2","2","1","1.11","0","0.0","15.99",,"0","0","0","2026-04-04"
"20x30 real glass frame","159","32","1069","8","0.75","9","28.13","1","11.11","58.99","57.99","0","3","5","4","12.5","1","25.0","34.99","57.99","0","1","3","1","3.13","0","0.0","34.99",,"0","0","1","2026-04-04"
"22x28 rounded walnut frame","695","4","89","8","8.99","8","200.0","1","12.5","65.99","67.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"glass picture frames 8 1/2 by 11","49","11","333","3","0.9","11","100.0","1","9.09","11.39","19.99","0","5","6","2","18.18","1","50.0","10.61","19.99","0","1","1","1","9.09","1","100.0","19.99","19.99","0","1","0","2026-04-04"
"14 wide x 12 deep x 48 tall wood shelf","706","10","405","8","1.98","4","40.0","1","25.0","72.99","72.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"28x40 tortoise frame","918","3","65","4","6.15","1","33.33","1","100.0","96.99","96.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8 inch floating shelf","765","217","4846","44","0.91","119","54.84","0","0.0","21.84",,"12","61","28","24","11.06","0","0.0","20.69",,"3","13","5","5","2.3","0","0.0","15.98",,"0","5","0","2026-04-04"
"wide shelf","513","694","17901","17","0.09","238","34.29","1","0.42","45.57","26.99","26","61","52","45","6.48","0","0.0","49.99",,"7","13","8","3","0.43","0","0.0","25.99",,"1","1","1","2026-04-04"
"estantes negros","854","14","291","5","1.72","8","57.14","1","12.5","94926.91","91274.48","0","0","0","2","14.29","0","0.0","11.89",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"live edge wood floating shelves, deep","940","2","44","4","9.09","1","50.0","1","100.0","94.99","94.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"brown black 16x16 picture frame","753","20","408","7","1.72","10","50.0","1","10.0","35.99","45.99","0","2","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelves above a piano","404","10","194","2","1.03","5","50.0","2","40.0","39.99","60.99","1","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"heavy duty wall mounted shelves","317","89","2150","47","2.19","34","38.2","2","5.88","59.99","24.99","0","12","8","7","7.87","0","0.0","59.99",,"0","3","1","1","1.12","0","0.0","59.99",,"0","0","1","2026-04-04"
"wood shelf with three brackets for hanging","361","5","110","15","13.64","5","100.0","2","40.0","109.99","112.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"11 x 14 oak frame scalloped","218","2","44","2","4.55","4","200.0","1","25.0","26.99","24.99","3","0","1","3","150.0","1","33.33","36.99","24.99","3","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"small shelf for wall","340","4272","110627","69","0.06","1704","39.89","1","0.06","14.49","25.99","213","855","383","370","8.66","0","0.0","12.99",,"54","174","81","107","2.5","0","0.0","11.99",,"15","70","14","2026-04-04"
"8 inch deep laundry closet shelves","126","7","153","22","14.38","3","42.86","1","33.33","24.99","24.99","0","0","3","1","14.29","1","100.0","24.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"8.5 x 11 walnut frame real wood rounded edge","36","3","180","7","3.89","2","66.67","1","50.0","22.99","22.99","0","0","2","2","66.67","1","50.0","22.99","22.99","0","0","2","1","33.33","1","100.0","22.99","22.99","0","0","1","2026-04-04"
"shelves 48 inch by 12 inch closet","788","3","99","6","6.06","2","66.67","1","50.0","25.9","63.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"driftwood 24x36 frame","734","7","155","7","4.52","6","85.71","1","16.67","56.93","81.99","0","0","0","1","14.29","0","0.0","83.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24x36 frame with mat","70","546","15718","348","2.21","221","40.48","4","1.81","53.58","76.99","0","45","71","69","12.64","1","1.45","49.99","76.99","0","20","22","22","4.03","0","0.0","42.99",,"0","11","6","2026-04-04"
"wall mounted shelving","129","334","9799","20","0.2","136","40.72","1","0.74","31.27","26.99","19","47","37","13","3.89","1","7.69","24.99","26.99","2","6","4","3","0.9","0","0.0","21.59",,"1","2","0","2026-04-04"
"27x40 picture frame","368","216","5585","49","0.88","86","39.81","1","1.16","53.99","87.99","0","8","28","30","13.89","0","0.0","52.99",,"0","2","12","8","3.7","0","0.0","46.99",,"0","1","4","2026-04-04"
"floating wall shelves","483","3718","101325","20","0.02","1441","38.76","1","0.07","25.49","24.99","297","551","282","216","5.81","0","0.0","23.82",,"47","95","29","47","1.26","0","0.0","20.99",,"14","21","9","2026-04-04"
"22x28 frame with mat wood","795","3","60","6","10.0","3","100.0","1","33.33","62.09","64.99","0","2","0","2","66.67","0","0.0","48.43",,"0","2","0","2","66.67","0","0.0","48.43",,"0","2","0","2026-04-04"
"light walnut 24x36 frame","350","20","444","21","4.73","22","110.0","2","9.09","82.99","83.99","0","1","9","4","20.0","0","0.0","63.99",,"0","0","0","1","5.0","0","0.0","83.99",,"0","0","0","2026-04-04"
"wood 11x14 picture frames","613","874","19472","48","0.25","334","38.22","0","0.0","14.99",,"47","168","70","105","12.01","0","0.0","14.99",,"14","48","25","50","5.72","0","0.0","11.99",,"6","24","16","2026-04-04"
"wood floating shelves","269","4539","117088","218","0.19","1941","42.76","1","0.05","34.99","114.99","213","648","583","321","7.07","0","0.0","29.99",,"35","130","80","53","1.17","0","0.0","26.99",,"7","23","12","2026-04-04"
"8x10 picture frame with real glass","365","26","689","13","1.89","18","69.23","2","11.11","15.99","17.99","4","2","10","4","15.38","0","0.0","17.99",,"1","2","1","3","11.54","0","0.0","17.99",,"1","1","1","2026-04-04"
"matted 12x18 frame","104","18","369","14","3.79","12","66.67","2","16.67","42.99","45.99","0","1","8","3","16.67","1","33.33","45.99","45.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-04"
"5x7 walnut frame","5","14","372","7","1.88","7","50.0","2","28.57","16.99","16.99","0","5","2","4","28.57","2","50.0","16.99","16.99","0","2","2","3","21.43","2","66.67","16.99","16.99","0","2","1","2026-04-04"
"8 by 10 dark wood picture frames","41","3","67","5","7.46","2","66.67","1","50.0","18.99","18.99","0","2","0","1","33.33","1","100.0","18.99","18.99","0","1","0","1","33.33","1","100.0","18.99","18.99","0","1","0","2026-04-04"
"book shelves","125","27361","711263","26","0.0","7934","29.0","1","0.01","61.99","24.99","239","1464","1404","1517","5.54","1","0.07","61.99","24.99","51","288","239","140","0.51","0","0.0","49.99",,"9","40","26","2026-04-04"
"floating storage shelves","745","2427","51841","44","0.08","955","39.35","0","0.0","25.49",,"128","408","201","219","9.02","0","0.0","23.99",,"26","96","41","30","1.24","0","0.0","19.99",,"5","18","3","2026-04-04"
"24 x 36 x .75 canvas art frame inexpensive assembled with matting","618","12","266","11","4.14","14","116.67","1","7.14","55.99","81.99","0","0","7","1","8.33","0","0.0","98.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"36 inch floating shelves for wall","19","84","2211","39","1.76","36","42.86","1","2.78","52.99","114.99","0","5","12","8","9.52","1","12.5","52.99","114.99","0","1","5","1","1.19","1","100.0","114.99","114.99","0","0","1","2026-04-04"
"48 48 photo frame","738","10","211","7","3.32","7","70.0","1","14.29","244.0","81.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8x10 dark brown picture frame","693","30","669","9","1.35","14","46.67","1","7.14","12.99","20.99","0","9","4","7","23.33","0","0.0","10.99",,"0","4","3","6","20.0","0","0.0","9.99",,"0","3","3","2026-04-04"
"wall shelving 8 inch","495","11","239","19","7.95","9","81.82","1","11.11","36.99","41.99","0","3","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"regular book shelf","958","4","86","4","4.65","1","25.0","1","100.0","44.99","44.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"small book shelf","282","4259","115877","190","0.16","1324","31.09","0","0.0","32.99",,"54","478","342","284","6.67","0","0.0","29.99",,"12","104","80","51","1.2","0","0.0","29.99",,"3","24","15","2026-04-04"
"24x30 frame","69","1715","47248","607","1.28","687","40.06","4","0.58","36.99","73.99","5","167","232","219","12.77","0","0.0","35.49",,"1","46","89","86","5.01","0","0.0","35.49",,"1","22","36","2026-04-04"
"27 x 40 glass picture frame black","934","4","88","4","4.55","3","75.0","1","33.33","97.99","96.99","0","0","2","1","25.0","0","0.0","97.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"8x10 with mat wall picture frame","210","14","277","3","1.08","11","78.57","1","9.09","14.54","22.99","0","0","0","2","14.29","1","50.0","12.23","22.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"white wal shelves 12x12","197","1","22","3","13.64","1","100.0","1","100.0","26.99","26.99","0","1","0","1","100.0","1","100.0","26.99","26.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating shelves for coffee bar wall with hooks","109","13","289","7","2.42","6","46.15","2","33.33","51.99","51.99","0","0","2","1","7.69","1","100.0","63.99","63.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"natural wood bamboo frame","238","2","41","1","2.44","1","50.0","1","100.0","22.99","22.99","0","0","0","1","50.0","1","100.0","22.99","22.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8.5x11 picture frame roubd edge","170","2","44","6","13.64","1","50.0","1","100.0","21.99","21.99","0","0","1","1","50.0","1","100.0","21.99","21.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"8x10 frame with matte brown wood","965","4","84","4","4.76","4","100.0","1","25.0","9.99","20.99","0","4","0","1","25.0","0","0.0","9.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wide wall shelf","454","194","4345","24","0.55","81","41.75","1","1.23","29.99","60.99","8","40","20","12","6.19","0","0.0","21.74",,"1","8","2","5","2.58","0","0.0","29.82",,"1","2","2","2026-04-04"
"12 inch deep wood shelf boards","519","10","198","17","8.59","4","40.0","1","25.0","15.95","51.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"11 x 16 frame","629","227","7474","11","0.15","93","40.97","1","1.08","9.99","25.99","1","45","29","41","18.06","0","0.0","9.99",,"1","22","9","21","9.25","0","0.0","9.99",,"1","13","5","2026-04-04"
"16x24 wood frame with glass","30","30","652","9","1.38","20","66.67","1","5.0","31.49","45.99","0","12","6","7","23.33","1","14.29","45.99","45.99","0","5","1","4","13.33","1","25.0","25.38","45.99","0","3","0","2026-04-04"
"double sided pictures frame","880","15","675","5","0.74","6","40.0","1","16.67","24.99","24.99","0","2","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"small wall shelves for small spaces 12 inches deep","931","5","131","4","3.05","2","40.0","1","50.0","22.99","26.99","0","1","1","1","20.0","0","0.0","22.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24x30 frame with cream mat light oak 3 set","147","3","66","9","13.64","3","100.0","1","33.33","62.04","73.99","0","0","2","1","33.33","1","100.0","73.99","73.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelves for shed 12 x 12","386","8","390","7","1.79","4","50.0","2","50.0","25.99","24.99","0","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"30inch shelf for wall","746","29","640","7","1.09","13","44.83","1","7.69","49.99","26.99","0","3","6","1","3.45","0","0.0","47.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"12 x 16 walnut frame","878","11","453","5","1.1","8","72.73","1","12.5","24.72","26.99","0","1","6","5","45.45","0","0.0","24.72",,"0","0","4","3","27.27","0","0.0","24.72",,"0","0","3","2026-04-04"
"white wooden shelf for wall","174","40","855","6","0.7","15","37.5","1","6.67","28.99","24.99","0","4","3","2","5.0","1","50.0","19.99","24.99","0","1","1","1","2.5","0","0.0","19.99",,"0","1","0","2026-04-04"
"wooden frame","302","1392","37467","98","0.26","316","22.7","1","0.32","17.99","25.99","35","135","74","77","5.53","0","0.0","15.99",,"11","31","24","13","0.93","0","0.0","16.99",,"2","7","4","2026-04-04"
"16x24 gold frame wood","195","5","104","3","2.88","2","40.0","1","50.0","24.99","45.99","0","2","0","1","20.0","1","100.0","45.99","45.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating closet shelves","167","232","6096","6","0.1","83","35.78","1","1.2","35.99","72.99","11","31","15","9","3.88","1","11.11","46.99","72.99","0","2","4","0","0.0","0",,,,"0","0","0","2026-04-04"
"live edge floating shelves for wall","727","86","2106","44","2.09","24","27.91","0","0.0","99.99",,"0","4","6","4","4.65","0","0.0","88.2",,"0","1","0","2","2.33","0","0.0","61.74",,"0","1","0","2026-04-04"
"shelves on wall","94","17712","415453","70","0.02","6239","35.22","1","0.02","23.99","48.99","1060","2580","1320","1256","7.09","1","0.08","22.99","48.99","233","567","217","231","1.3","0","0.0","20.99",,"57","120","29","2026-04-04"
"estante de pared de 16"" × 9""","859","72","1584","42","2.65","44","61.11","0","0.0","22.49",,"0","16","25","1","1.39","0","0.0","23.79",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelves 8 inches deep","436","49","1471","63","4.28","30","61.22","0","0.0","29.99",,"3","14","12","2","4.08","0","0.0","33.95",,"0","0","2","2","4.08","0","0.0","33.95",,"0","0","2","2026-04-04"
"white shelf for wall","324","2101","52070","44","0.08","897","42.69","2","0.22","22.99","24.99","141","373","202","255","12.14","0","0.0","21.99",,"38","114","48","48","2.28","0","0.0","19.99",,"9","32","5","2026-04-04"
"floating shelves 18 in w","928","12","720","4","0.56","10","83.33","1","10.0","29.99","26.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"metal and wood floating shelves industrial","475","68","1509","22","1.46","20","29.41","1","5.0","28.79","28.99","2","11","0","6","8.82","0","0.0","18.97",,"1","4","0","1","1.47","0","0.0","28.79",,"0","1","0","2026-04-04"
"flat shelves for wall","988","17","406","4","0.99","6","35.29","1","16.67","19.99","28.99","2","3","0","3","17.65","0","0.0","19.99",,"1","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"book wall organizer","944","6","133","4","3.01","4","66.67","1","25.0","19.69","28.99","0","2","1","1","16.67","0","0.0","16.49",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16 x24 wood frame","997","3","64","4","6.25","1","33.33","1","100.0","45.99","45.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"live edge shelf with resin","636","12","229","10","4.37","6","50.0","1","16.67","60.0","131.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall decor","416","198102","4744678","70","0.0","51341","25.92","0","0.0","20.99",,"4651","17731","11838","15286","7.72","0","0.0","17.99",,"1798","5497","3387","896","0.45","0","0.0","14.99",,"185","413","155","2026-04-04"
"wall shelf wood","631","449","11529","11","0.1","150","33.41","1","0.67","26.09","24.99","16","50","28","34","7.57","0","0.0","29.99",,"1","5","3","1","0.22","0","0.0","26.99",,"0","0","0","2026-04-04"
"16x24+frame+wood+glass","127","7","420","21","5.0","7","100.0","1","14.29","33.59","45.99","0","0","4","4","57.14","1","25.0","33.59","45.99","0","0","2","1","14.29","0","0.0","57.99",,"0","0","0","2026-04-04"
"photoframe","754","103","3224","7","0.22","32","31.07","1","3.13","16.99","17.99","3","18","0","8","7.77","0","0.0","7.99",,"2","4","0","4","3.88","0","0.0","7.99",,"1","3","0","2026-04-04"
"thick light wood floating shelves","582","22","452","12","2.65","12","54.55","1","8.33","71.9","94.99","0","6","3","1","4.55","0","0.0","27.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24x30 frame uv","959","7","307","4","1.3","58","828.57","1","1.72","39.99","73.99","0","8","39","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8 x 10 picture frame with mat for self standing for baby picture","995","4","82","4","4.88","2","50.0","1","50.0","9.99","17.99","0","0","2","1","25.0","0","0.0","9.99",,"0","0","1","1","25.0","0","0.0","9.99",,"0","0","1","2026-04-04"
"floating book shelves for wall","531","7595","175409","16","0.01","3004","39.55","1","0.03","27.1","48.99","374","1256","680","739","9.73","0","0.0","25.87",,"104","325","176","119","1.57","0","0.0","20.99",,"20","59","24","2026-04-04"
"kitchen shelves for cooking books","615","19","422","11","2.61","8","42.11","1","12.5","26.99","26.99","1","0","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"heavy duty wall shelf decor","322","30","613","7","1.14","16","53.33","3","18.75","59.99","63.99","0","7","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"repisas flotantes de pared","357","12158","269657","56","0.02","4428","36.42","1","0.02","24.99","24.99","717","1255","610","592","4.87","0","0.0","22.99",,"128","189","65","94","0.77","0","0.0","21.99",,"28","37","14","2026-04-04"
"11x14 picture frame no mat","877","83","2121","5","0.24","40","48.19","1","2.5","8.99","22.99","2","16","13","16","19.28","0","0.0","8.54",,"1","9","1","10","12.05","0","0.0","8.54",,"1","7","1","2026-04-04"
"wood decorative shelves","229","24","488","2","0.41","14","58.33","1","7.14","29.99","48.99","0","7","6","2","8.33","1","50.0","29.99","48.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"27x40 matted picture frame","932","2","42","4","9.52","2","100.0","1","50.0","43.99","87.99","0","0","1","1","50.0","0","0.0","43.99",,"0","0","1","1","50.0","0","0.0","43.99",,"0","0","1","2026-04-04"
"farmhouse wood floating shelves rustic live edge","840","5","109","6","5.5","3","60.0","1","33.33","99.99","94.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"live edge wood shelves","411","181","4844","73","1.51","67","37.02","0","0.0","85.0",,"1","16","23","13","7.18","0","0.0","44.99",,"1","4","5","1","0.55","0","0.0","61.99",,"0","0","1","2026-04-04"
"11x 14 8x 10 matted picture frame with kickstand","724","7","156","7","4.49","3","42.86","1","33.33","22.99","22.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wooden shelves live edge","994","4","172","4","2.33","2","50.0","1","50.0","99.74","114.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
